Query,run 1,run 2,run 3,run 4,run 5,run 6,run 7,run 8,run 9,run 10,min,max,median,avg,stddev
1,0.436621,0.229706,0.223753,0.223244,0.229936,0.239168,0.226113,0.228618,0.227941,0.230412,0.223244,0.436621,0.229162,0.2495512,0.06587866173
2,0.0733223,0.0283781,0.0283289,0.0289438,0.0284925,0.0293843,0.0293712,0.0276114,0.0275313,0.0279032,0.0275313,0.0733223,0.0284353,0.0329267,0.01420855819
3,0.632924,0.523805,0.469167,0.464367,0.470739,0.470898,0.470557,0.466239,0.46482,0.462203,0.462203,0.632924,0.469862,0.4895719,0.05348361451
4,0.384678,0.284738,0.287154,0.284817,0.285408,0.281213,0.279755,0.277883,0.285807,0.28267,0.277883,0.384678,0.2847775,0.2934123,0.03219994361
5,0.370359,0.318808,0.316096,0.31577,0.319982,0.314471,0.313151,0.3202,0.315467,0.32299,0.313151,0.370359,0.317452,0.3227294,0.01700684428
6,0.0716933,0.0608132,0.0620261,0.0626632,0.0611936,0.0609867,0.0604147,0.0603321,0.0608556,0.0597412,0.0597412,0.0716933,0.06092115,0.06207197,0.003482356018
7,0.337735,0.315128,0.322106,0.335335,0.318531,0.312531,0.328461,0.321367,0.309885,0.319064,0.309885,0.337735,0.3202155,0.3220143,0.009260912351
8,0.295915,0.180446,0.178508,0.197093,0.182846,0.181519,0.176628,0.176119,0.190581,0.188415,0.176119,0.295915,0.1821825,0.194807,0.03614480103
9,0.885158,0.836031,0.85139,0.836673,0.838253,0.837285,0.834687,0.843354,0.838729,0.859125,0.834687,0.885158,0.838491,0.8460685,0.01579315469
10,0.41567,0.341258,0.330297,0.337723,0.325828,0.327137,0.326253,0.345564,0.33562,0.345443,0.325828,0.41567,0.3366715,0.3430793,0.02659802546
11,0.0479565,0.0410027,0.0438818,0.0420511,0.0399412,0.0400146,0.0409203,0.0401294,0.0412093,0.0412319,0.0399412,0.0479565,0.041106,0.04183388,0.00244501476
12,0.27492,0.151308,0.149825,0.147011,0.147247,0.149514,0.1565,0.14474,0.148011,0.148184,0.14474,0.27492,0.148849,0.161726,0.03989664151
13,1.84926,1.52352,1.53567,1.52639,1.52117,1.53805,1.54903,1.52541,1.53557,1.50959,1.50959,1.84926,1.53098,1.561366,0.10173464
14,0.150737,0.0981322,0.100305,0.102359,0.103295,0.0998955,0.105621,0.102215,0.0996166,0.100077,0.0981322,0.150737,0.10126,0.10622533,0.01578805861
15,0.174874,0.149509,0.149202,0.14836,0.155005,0.148468,0.147231,0.151884,0.152369,0.1498,0.147231,0.174874,0.1496545,0.1526702,0.008132579935
16,0.285719,0.277533,0.2882,0.275286,0.27954,0.275732,0.274368,0.272065,0.271727,0.278391,0.271727,0.2882,0.2766325,0.2778561,0.005440938
17,0.238068,0.196713,0.194458,0.193563,0.194078,0.19427,0.196135,0.198684,0.201702,0.201356,0.193563,0.238068,0.196424,0.2009027,0.0133885758
18,1.28561,1.06608,0.987338,0.964074,0.936991,0.93518,0.988943,0.97155,0.937967,0.926204,0.926204,1.28561,0.967812,0.9999937,0.1084168964
19,1.00824,0.608844,0.625525,0.61933,0.637186,0.625497,0.620003,0.637272,0.63078,0.631144,0.608844,1.00824,0.6281525,0.6643821,0.1211300106
20,0.132596,0.101972,0.10548,0.101289,0.102611,0.10031,0.100008,0.103736,0.104484,0.0990553,0.0990553,0.132596,0.1022915,0.10515413,0.009856183933
21,0.67397,0.508434,0.494633,0.50456,0.501612,0.499168,0.503838,0.509103,0.482959,0.490992,0.482959,0.67397,0.502725,0.5169269,0.05577087798
22,0.11824,0.112777,0.11544,0.11647,0.117645,0.119564,0.118027,0.117261,0.116623,0.118605,0.112777,0.119564,0.117453,0.1170652,0.001911207983
SUM,10.1442661,7.9549362,7.8587838,7.8273721,7.7975303,7.7802561,7.8460152,7.8413369,7.7802548,7.7925966,7.6450362,10.1480711,7.83151045,8.06233481,0.7333533904
